ID,predicted_price
PU-2642,1.0890019
PU-2643,2.5793877
PU-2644,1.7251039
PU-2645,1.7370641
PU-2646,1.3330939
PU-2647,1.3548445
PU-2648,1.5370678
PU-2649,1.6183742
PU-2650,1.628291
PU-2651,1.9906968
PU-2652,1.171638
PU-2653,1.5003923
PU-2654,1.283283
PU-2655,1.6104927
PU-2656,1.7321922
PU-2657,1.9248748
PU-2658,1.1754411
PU-2659,1.0959796
PU-2660,1.3310407
PU-2661,1.4557842
PU-2662,1.9263717
PU-2663,1.8058575
PU-2664,0.9824397
PU-2665,2.3152862
PU-2666,1.7507378
PU-2667,2.273633
PU-2668,1.75352
PU-2669,1.966419
PU-2670,2.8678558
PU-2671,2.5112789
PU-2672,5.4036627
PU-2673,1.6346027
PU-2674,1.7910755
PU-2675,2.659883
PU-2676,0.9821425
PU-2677,1.5452924
PU-2678,0.9486164
PU-2679,4.1655674
PU-2680,1.5321174
PU-2681,1.6366584
PU-2682,4.6517196
PU-2683,1.8640013
PU-2684,1.2795836
PU-2685,2.6262264
PU-2686,1.3669964
PU-2687,2.1993294
PU-2688,1.7071998
PU-2689,2.507006
PU-2690,1.6973915
PU-2691,1.9336166
PU-2692,1.2127123
PU-2693,1.2917778
PU-2694,2.097272
PU-2695,1.4248132
PU-2696,1.3493283
PU-2697,1.3850164
PU-2698,2.4448695
PU-2699,1.0806798
PU-2700,3.6353297
PU-2701,1.9035805
PU-2702,2.6331735
PU-2703,2.4381235
PU-2704,1.6505415
PU-2705,0.9960672
PU-2706,2.3515556
PU-2707,0.77257556
PU-2708,1.4274968
PU-2709,1.953742
PU-2710,3.8255775
PU-2711,1.9428762
PU-2712,1.0508851
PU-2713,1.4287086
PU-2714,1.7023557
PU-2715,1.0160444
PU-2716,2.8138883
PU-2717,0.91301143
PU-2718,4.984692
PU-2719,1.4040998
PU-2720,2.348236
PU-2721,1.0650245
PU-2722,2.8997068
PU-2723,0.83993846
PU-2724,1.0957732
PU-2725,1.219874
PU-2726,1.4047571
PU-2727,2.575721
PU-2728,1.4673085
PU-2729,1.4468126
PU-2730,1.3284484
PU-2731,2.3531873
PU-2732,1.557157
PU-2733,2.0971384
PU-2734,2.4627557
PU-2735,1.6536665
PU-2736,2.1335855
PU-2737,2.3132424
PU-2738,1.22214
PU-2739,0.92510676
PU-2740,1.853312
PU-2741,1.5075102
PU-2742,1.1959703
PU-2743,1.3555202
PU-2744,1.1912962
PU-2745,1.3152919
PU-2746,3.3093665
PU-2747,2.1123044
PU-2748,1.5653205
PU-2749,1.877641
PU-2750,1.4479994
PU-2751,1.0371207
PU-2752,4.1357865
PU-2753,1.501331
PU-2754,1.6428237
PU-2755,1.0311154
PU-2756,2.1406333
PU-2757,2.7530365
PU-2758,1.712353
PU-2759,1.6300279
PU-2760,1.7304764
PU-2761,1.3119969
PU-2762,1.6253668
PU-2763,1.7879236
PU-2764,0.83201337
PU-2765,2.2434556
PU-2766,1.8505625
PU-2767,1.4674058
PU-2768,1.3617125
PU-2769,1.8258681
PU-2770,1.6858764
PU-2771,1.7357934
PU-2772,4.1433687
PU-2773,3.340742
PU-2774,2.868958
PU-2775,1.4388753
PU-2776,1.6625339
PU-2777,1.8999145
PU-2778,0.857385
PU-2779,1.2381597
PU-2780,1.3807693
PU-2781,1.1627212
PU-2782,1.6443492
PU-2783,1.4586364
PU-2784,1.4820092
PU-2785,1.9975264
PU-2786,1.1608969
PU-2787,1.9726387
PU-2788,1.3718219
PU-2789,1.2114954
PU-2790,0.90023625
PU-2791,2.509876
PU-2792,2.2009676
PU-2793,2.7965956
PU-2794,2.1589959
PU-2795,2.8359234
PU-2796,1.8276848
PU-2797,0.72253424
PU-2798,2.1096559
PU-2799,2.6653163
PU-2800,1.9694448
PU-2801,2.8342564
PU-2802,0.73954684
PU-2803,3.3704782
PU-2804,1.1090931
PU-2805,1.5599778
PU-2806,3.9093058
PU-2807,4.5513067
PU-2808,3.4072068
PU-2809,2.4349368
PU-2810,1.6808176
PU-2811,1.3837075
PU-2812,0.9234348
PU-2813,0.9603851
PU-2814,1.3007683
PU-2815,2.8419998
PU-2816,3.5264077
PU-2817,1.5399349
PU-2818,2.1186132
PU-2819,2.17
PU-2820,1.6115819
PU-2821,1.4047703
PU-2822,0.88386667
PU-2823,1.1032194
PU-2824,2.0941043
PU-2825,3.3559933
PU-2826,1.5291357
PU-2827,2.229808
PU-2828,1.5425203
PU-2829,3.546921
PU-2830,4.030861
PU-2831,1.5092247
PU-2832,1.7621642
PU-2833,1.9828655
PU-2834,0.7124271
PU-2835,1.6118605
PU-2836,5.028622
PU-2837,2.6887128
PU-2838,1.6483879
PU-2839,2.0917735
PU-2840,2.6002517
PU-2841,4.0789065
PU-2842,2.429948
PU-2843,2.0495663
PU-2844,1.5970284
PU-2845,2.7860105
PU-2846,2.4086525
PU-2847,1.2263758
PU-2848,2.1096509
PU-2849,1.9550918
PU-2850,1.4491345
PU-2851,1.564195
PU-2852,2.4703426
PU-2853,3.9712303
PU-2854,2.1464043
PU-2855,1.3301432
PU-2856,1.0472938
PU-2857,2.7277367
PU-2858,2.638056
PU-2859,1.3525723
PU-2860,1.4155817
PU-2861,1.6131543
PU-2862,1.1013615
PU-2863,2.334108
PU-2864,1.7903507
PU-2865,2.7744772
PU-2866,1.3688436
PU-2867,2.5407836
PU-2868,1.2049359
PU-2869,2.7207916
PU-2870,1.924113
PU-2871,1.4225864
PU-2872,2.938154
PU-2873,2.1258547
PU-2874,1.7878373
PU-2875,0.9780226
PU-2876,0.92986906
PU-2877,1.3748404
PU-2878,1.492578
PU-2879,0.90454537
PU-2880,1.8699527
PU-2881,2.6570995
PU-2882,2.4039893
PU-2883,0.9534584
PU-2884,1.6949861
PU-2885,2.2789931
PU-2886,1.4211533
PU-2887,1.516775
PU-2888,0.9680253
PU-2889,2.531969
PU-2890,1.0044911
PU-2891,4.2266545
PU-2892,3.8866286
PU-2893,3.1305864
PU-2894,1.6916484
PU-2895,1.524992
PU-2896,1.9146016
PU-2897,1.2288947
PU-2898,1.8634865
PU-2899,2.3751986
PU-2900,1.9492586
PU-2901,4.1832294
PU-2902,1.5938892
PU-2903,2.896257
PU-2904,2.5840158
PU-2905,0.9951642
PU-2906,2.240698
PU-2907,1.1654704
PU-2908,3.7225904
PU-2909,1.7477707
PU-2910,2.021856
PU-2911,1.884022
PU-2912,1.9398565
PU-2913,0.95259386
PU-2914,0.9506969
PU-2915,2.431564
PU-2916,1.9393144
PU-2917,3.6477628
PU-2918,3.8901258
PU-2919,2.0721607
PU-2920,3.7384553
PU-2921,1.8988861
PU-2922,1.8505324
PU-2923,1.6055048
PU-2924,3.6007783
PU-2925,2.2463272
PU-2926,2.3231785
PU-2927,1.1549666
PU-2928,1.0925478
PU-2929,1.6640964
PU-2930,0.97338116
PU-2931,2.3387878
PU-2932,2.563814
PU-2933,1.3442584
PU-2934,0.96604824
PU-2935,2.9678524
PU-2936,2.769872
PU-2937,1.7549974
PU-2938,1.6554518
PU-2939,1.1996741
PU-2940,2.1607897
PU-2941,1.5522692
PU-2942,1.3825295
PU-2943,1.665427
PU-2944,1.9682561
PU-2945,1.1674258
PU-2946,1.9347888
PU-2947,1.2371163
PU-2948,2.6580293
PU-2949,4.6674337
PU-2950,1.7776366
PU-2951,2.1037986
PU-2952,1.1713743
PU-2953,1.869779
PU-2954,1.4940662
PU-2955,1.6868426
PU-2956,3.8602438
PU-2957,2.9014173
PU-2958,1.5542334
PU-2959,1.5003958
PU-2960,2.7393506
PU-2961,1.5927025
PU-2962,1.4229187
PU-2963,3.499792
PU-2964,1.7542847
PU-2965,2.8021953
PU-2966,2.9185193
PU-2967,1.819236
PU-2968,1.5480242
PU-2969,1.5281917
PU-2970,1.3368858
PU-2971,1.1842344
PU-2972,2.8344882
PU-2973,1.6389438
PU-2974,1.5894824
PU-2975,3.812021
PU-2976,2.8021965
PU-2977,2.2007027
PU-2978,1.4809283
PU-2979,2.2074084
PU-2980,1.9263408
PU-2981,0.796085
PU-2982,1.1087532
PU-2983,1.7416617
PU-2984,3.2415006
PU-2985,1.0542709
PU-2986,1.9758159
PU-2987,2.397782
PU-2988,0.82673234
PU-2989,1.155204
PU-2990,1.1991332
PU-2991,1.2099209
PU-2992,1.5180649
PU-2993,1.7375364
PU-2994,3.843473
PU-2995,3.5379407
PU-2996,1.5630127
PU-2997,1.509819
PU-2998,1.3856977
PU-2999,1.3414993
PU-3000,1.988897
PU-3001,2.7157094
PU-3002,1.276505
PU-3003,1.4822444
PU-3004,1.4409677
PU-3005,1.2745342
PU-3006,1.3129069
PU-3007,2.8075297
PU-3008,1.4407998
PU-3009,1.4586915
PU-3010,1.9828373
PU-3011,2.2485852
PU-3012,1.3522868
PU-3013,0.70010644
PU-3014,3.105258
PU-3015,1.6957009
PU-3016,2.3547626
PU-3017,1.2500696
PU-3018,1.7152395
PU-3019,2.450607
PU-3020,1.5140284
PU-3021,2.1884758
PU-3022,1.3397349
PU-3023,1.7882282
PU-3024,1.6897994
PU-3025,1.3778527
PU-3026,1.9618707
PU-3027,2.0133684
PU-3028,1.7056093
PU-3029,1.1003772
PU-3030,1.4410048
PU-3031,2.1961508
PU-3032,1.6043233
PU-3033,1.7082573
PU-3034,2.1449962
PU-3035,1.7635165
PU-3036,1.952815
PU-3037,1.4211019
PU-3038,2.6506937
PU-3039,1.0715208
PU-3040,1.540183
PU-3041,4.425563
PU-3042,1.467668
PU-3043,0.9394507
PU-3044,1.5727805
PU-3045,1.1726015
PU-3046,3.3347464
PU-3047,2.3902562
PU-3048,1.5251946
PU-3049,2.4568264
PU-3050,1.7488213
PU-3051,3.207505
PU-3052,1.4316603
PU-3053,1.3171473
PU-3054,1.7003886
PU-3055,3.9195814
PU-3056,4.0424
PU-3057,1.3138841
PU-3058,1.4766047
PU-3059,2.5233302
PU-3060,1.9473362
PU-3061,1.3396351
PU-3062,2.0858831
PU-3063,1.3970094
PU-3064,1.698763
PU-3065,0.9699815
PU-3066,1.7693229
PU-3067,1.4643977
PU-3068,1.1033279
PU-3069,1.0796288
PU-3070,1.4970086
PU-3071,1.6648868
PU-3072,1.8246458
PU-3073,4.2221484
PU-3074,4.035406
PU-3075,1.9841934
PU-3076,2.4332368
PU-3077,3.7836845
PU-3078,1.3242599
PU-3079,2.5640059
PU-3080,1.0898336
PU-3081,3.2584445
PU-3082,3.6975474
PU-3083,1.2208759
PU-3084,1.4003131
PU-3085,2.19851
PU-3086,2.2517838
PU-3087,4.119027
PU-3088,1.3677158
PU-3089,4.571745
PU-3090,0.95816904
PU-3091,0.84580797
PU-3092,4.3038387
PU-3093,2.5784445
PU-3094,1.5565017
PU-3095,1.6057125
PU-3096,3.7565582
PU-3097,1.064341
PU-3098,2.4239047
PU-3099,3.4177506
PU-3100,0.8349858
PU-3101,3.2986019
PU-3102,0.9497588
PU-3103,1.6338478
PU-3104,1.7944425
PU-3105,2.0611296
PU-3106,2.3846235
PU-3107,1.364714
PU-3108,2.6158175
PU-3109,2.0336652
PU-3110,3.4458292
PU-3111,3.9949646
PU-3112,2.873106
PU-3113,1.3326936
PU-3114,4.676803
PU-3115,1.494785
PU-3116,2.176385
PU-3117,1.720599
PU-3118,1.458817
PU-3119,2.4331071
PU-3120,1.5947212
PU-3121,1.7426426
PU-3122,5.533684
PU-3123,2.2252543
PU-3124,0.91945446
PU-3125,1.7467407
PU-3126,3.454447
PU-3127,1.4322877
PU-3128,2.673311
PU-3129,2.4636896
PU-3130,1.3530828
PU-3131,2.0900714
PU-3132,2.341543
PU-3133,3.072764
PU-3134,1.3835652
PU-3135,2.794195
PU-3136,1.074697
PU-3137,2.3319812
PU-3138,3.891982
PU-3139,2.0165575
PU-3140,2.8765132
PU-3141,0.8284803
PU-3142,1.9005283
PU-3143,1.1694298
PU-3144,1.5216174
PU-3145,4.1173244
PU-3146,3.1153243
PU-3147,3.2456434
PU-3148,2.5780332
PU-3149,1.4215468
PU-3150,1.6222574
PU-3151,2.2270164
PU-3152,4.121586
PU-3153,2.5888748
PU-3154,2.139848
PU-3155,1.8244407
PU-3156,1.0354441
PU-3157,2.0636785
PU-3158,1.6464761
PU-3159,2.7244995
PU-3160,1.2934684
PU-3161,2.0161633
PU-3162,1.3263047
PU-3163,1.9890857
PU-3164,1.555462
PU-3165,1.1838815
PU-3166,1.4555768
PU-3167,3.113466
PU-3168,4.597911
PU-3169,1.4720044
PU-3170,1.8494219
PU-3171,1.2705307
PU-3172,1.0003512
PU-3173,2.256591
PU-3174,1.6532687
PU-3175,1.6184456
PU-3176,2.9008143
PU-3177,0.68466854
PU-3178,3.2915006
PU-3179,1.722483
PU-3180,1.7925708
PU-3181,3.3485286
PU-3182,2.4712667
PU-3183,1.3306603
PU-3184,2.1544492
PU-3185,2.5731468
PU-3186,1.1307043
PU-3187,1.4147435
PU-3188,4.7815237
PU-3189,1.476261
PU-3190,1.2517002
PU-3191,0.976108
PU-3192,1.6512442
PU-3193,1.4248283
PU-3194,2.4812498
PU-3195,0.8874384
PU-3196,2.0561705
PU-3197,3.1270533
PU-3198,1.6927228
PU-3199,1.8553829
PU-3200,2.6033812
PU-3201,1.2225262
PU-3202,2.5414984
PU-3203,1.2018181
PU-3204,1.9845774
PU-3205,2.6575613
PU-3206,1.0302502
PU-3207,0.9226927
PU-3208,2.1028326
PU-3209,3.1457136
PU-3210,1.5016268
PU-3211,2.9378607
PU-3212,4.584741
PU-3213,1.0455108
PU-3214,1.7692412
PU-3215,2.577363
PU-3216,1.2059791
PU-3217,1.6035744
PU-3218,1.1033984
PU-3219,1.2591342
PU-3220,2.9233077
PU-3221,0.74538916
PU-3222,3.5084774
PU-3223,1.499055
PU-3224,2.1477735
PU-3225,1.7844238
PU-3226,1.0749265
PU-3227,1.1772155
PU-3228,3.1024323
PU-3229,1.366168
PU-3230,2.174517
PU-3231,1.4243169
PU-3232,1.5870081
PU-3233,1.3173041
PU-3234,1.6305592
PU-3235,2.0066676
PU-3236,1.0493829
PU-3237,2.0072355
PU-3238,2.0073097
PU-3239,3.232671
PU-3240,1.6745521
PU-3241,1.175321
PU-3242,1.2994386
PU-3243,1.7225202
PU-3244,2.295954
PU-3245,1.9410759
PU-3246,1.5142995
PU-3247,2.1746666
PU-3248,2.0826557
PU-3249,3.6630795
PU-3250,1.6452469
PU-3251,1.3905892
PU-3252,1.3156542
PU-3253,1.8760484
PU-3254,2.960021
PU-3255,1.1353364
PU-3256,3.772849
PU-3257,1.6235558
PU-3258,1.2728711
PU-3259,0.9440944
PU-3260,3.9952624
PU-3261,3.03996
PU-3262,2.9764516
PU-3263,1.415379
PU-3264,1.3314127
PU-3265,1.3953236
PU-3266,4.7574086
PU-3267,1.7452174
PU-3268,2.0225322
PU-3269,1.7085793
PU-3270,2.1702511
PU-3271,1.6280115
PU-3272,1.0495305
PU-3273,1.7565385
PU-3274,1.6258779
PU-3275,2.5713122
PU-3276,3.0738451
PU-3277,1.023348
PU-3278,1.3652916
PU-3279,2.74603
PU-3280,2.8504512
PU-3281,2.0582092
PU-3282,1.5990093
PU-3283,2.2900567
PU-3284,1.4321204
PU-3285,1.718113
PU-3286,1.2490516
PU-3287,1.2012788
PU-3288,2.4373207
PU-3289,2.4948442
PU-3290,1.712427
PU-3291,1.752009
PU-3292,4.198276
PU-3293,1.8597946
PU-3294,2.356019
PU-3295,1.3613557
PU-3296,0.9766852
PU-3297,1.7082366
PU-3298,1.3703307
PU-3299,2.638837
PU-3300,0.79978955
PU-3301,3.6779835
PU-3302,1.3142484
PU-3303,1.4817079
PU-3304,4.122968
PU-3305,1.4210433
PU-3306,0.89828813
PU-3307,2.159893
PU-3308,3.7123597
PU-3309,0.993512
PU-3310,1.3001648
PU-3311,1.0731142
PU-3312,2.5244021
PU-3313,2.4725068
PU-3314,1.6719064
PU-3315,1.6897129
PU-3316,1.8048759
PU-3317,1.7080349
PU-3318,1.7777901
PU-3319,1.0242132
PU-3320,2.4329324
PU-3321,2.031151
PU-3322,1.2807368
PU-3323,2.1254706
PU-3324,2.2537038
PU-3325,1.7508761
PU-3326,1.9455199
PU-3327,3.8084092
PU-3328,3.1593132
PU-3329,1.2877015
PU-3330,1.0964478
PU-3331,4.0407248
PU-3332,2.1096509
PU-3333,2.7047534
PU-3334,2.3762105
PU-3335,2.5340614
PU-3336,2.7194052
PU-3337,2.5020761
PU-3338,1.9740797
PU-3339,1.9828423
PU-3340,2.7511704
PU-3341,2.5399194
PU-3342,2.4483938
PU-3343,0.9495278
PU-3344,2.0804825
PU-3345,1.1610929
PU-3346,1.2047908
PU-3347,1.0604168
PU-3348,1.496641
PU-3349,1.610569
PU-3350,1.340514
PU-3351,2.0018647
PU-3352,1.5576904
PU-3353,2.4536033
PU-3354,1.1299759
PU-3355,1.6484466
PU-3356,0.97782457
PU-3357,4.764493
PU-3358,1.7402478
PU-3359,2.257214
PU-3360,3.0262244
PU-3361,1.3635317
PU-3362,2.631694
PU-3363,1.5893215
PU-3364,1.1472175
PU-3365,1.7850368
PU-3366,2.7008042
PU-3367,2.0821064
PU-3368,0.9110568
PU-3369,1.3171204
PU-3370,0.7593439
PU-3371,2.188098
PU-3372,0.95758665
PU-3373,1.0685858
PU-3374,0.9382615
PU-3375,1.5757085
PU-3376,1.4619768
PU-3377,1.5590705
PU-3378,3.8409338
PU-3379,3.9722347
PU-3380,2.000267
PU-3381,1.9780123
PU-3382,2.4054368
PU-3383,1.6857146
PU-3384,3.4864585
PU-3385,1.1585934
PU-3386,1.605672
PU-3387,1.7113149
PU-3388,1.478306
PU-3389,0.6460654
PU-3390,1.0755923
PU-3391,1.4815679
PU-3392,3.464909
PU-3393,3.1381035
PU-3394,3.1898541
PU-3395,2.2685087
PU-3396,1.4017044
PU-3397,4.130032
PU-3398,2.729643
PU-3399,1.1859497
PU-3400,2.3269262
PU-3401,2.612672
PU-3402,1.7090747
PU-3403,1.4330248
PU-3404,1.0752541
PU-3405,3.8818567
PU-3406,2.356846
PU-3407,1.5912333
PU-3408,1.0068543
PU-3409,2.7228115
PU-3410,1.5937494
PU-3411,1.0391786
PU-3412,1.7289698
PU-3413,1.5896019
PU-3414,1.9183397
PU-3415,1.1352388
PU-3416,1.303046
PU-3417,1.650128
PU-3418,3.7062624
PU-3419,1.2973121
PU-3420,1.4665741
PU-3421,1.6846038
PU-3422,2.1400483
PU-3423,2.5020928
PU-3424,1.1932741
PU-3425,3.5541122
PU-3426,2.8621619
PU-3427,2.292144
PU-3428,1.0651278
PU-3429,3.7749743
PU-3430,0.9899165
PU-3431,1.4943278
PU-3432,0.8540242
PU-3433,2.0107722
PU-3434,1.4476386
PU-3435,0.951855
PU-3436,1.4195226
PU-3437,1.9982082
PU-3438,2.3602831
PU-3439,1.2651731
PU-3440,2.7248082
PU-3441,1.615224
PU-3442,2.6532497
PU-3443,1.4318942
PU-3444,1.2403829
PU-3445,2.1445594
PU-3446,1.8944294
PU-3447,2.0712075
PU-3448,4.8950195
PU-3449,2.603969
PU-3450,0.910956
PU-3451,2.3764558
PU-3452,2.7507067
PU-3453,1.2292639
PU-3454,4.2594514
PU-3455,1.4739753
PU-3456,1.9195842
PU-3457,2.313119
PU-3458,3.1108134
PU-3459,2.2984903
PU-3460,2.1938581
PU-3461,2.055306
PU-3462,1.9158744
PU-3463,2.1208017
PU-3464,1.1606194
PU-3465,4.3560963
PU-3466,2.0573616
PU-3467,2.1999886
PU-3468,1.6591077
PU-3469,1.0726291
PU-3470,1.8806758
PU-3471,2.6339078
PU-3472,0.94906867
PU-3473,3.6617744
PU-3474,1.0908748
PU-3475,2.4094946
PU-3476,1.9580321
PU-3477,3.7031353
PU-3478,1.610132
PU-3479,1.6088201
PU-3480,1.9235251
PU-3481,1.158276
PU-3482,1.5103782
PU-3483,1.2309637
PU-3484,1.8885287
PU-3485,0.88972783
PU-3486,3.5611148
PU-3487,2.124412
PU-3488,3.8486485
PU-3489,1.3482413
PU-3490,2.6915548
PU-3491,1.6211196
PU-3492,1.4231613
PU-3493,0.9750033
PU-3494,1.6841376
PU-3495,1.0351281
PU-3496,2.128061
PU-3497,1.6762804
PU-3498,1.2151415
PU-3499,1.6285448
PU-3500,1.6349517
PU-3501,1.9688253
PU-3502,1.8045741
PU-3503,2.7197213
PU-3504,1.2913675
PU-3505,1.2721751
PU-3506,1.5293723
PU-3507,0.87786674
PU-3508,1.9936191
PU-3509,1.7138996
PU-3510,0.9889135
PU-3511,2.2952232
PU-3512,2.2446198
PU-3513,2.1327908
PU-3514,3.6159253
PU-3515,2.9677026
PU-3516,1.6112031
PU-3517,1.2087188
PU-3518,2.0740728
PU-3519,1.9825842
PU-3520,1.4661067
PU-3521,1.5291427
PU-3522,4.6655116
PU-3523,1.9527925
PU-3524,2.040838
PU-3525,1.9583735
PU-3526,0.89150816
PU-3527,1.813879
PU-3528,2.190202
PU-3529,0.99974906
PU-3530,2.0867608
PU-3531,1.033822
PU-3532,1.164514
PU-3533,1.8606484
PU-3534,2.0441282
PU-3535,0.98678493
PU-3536,0.95695424
PU-3537,1.0776519
PU-3538,2.3797915
PU-3539,1.5376042
PU-3540,1.3692116
PU-3541,2.914303
PU-3542,1.9055011
PU-3543,3.163252
PU-3544,1.4265056
PU-3545,3.7210603
PU-3546,1.2295654
PU-3547,1.3313181
PU-3548,1.5384237
PU-3549,3.8162591
PU-3550,1.8818165
PU-3551,0.9180516
PU-3552,4.0877247
PU-3553,2.1996107
PU-3554,1.2947078
PU-3555,1.3120409
PU-3556,1.6568543
PU-3557,2.1116693
PU-3558,1.2994123
PU-3559,1.8794937
PU-3560,1.9386486
PU-3561,1.7612336
PU-3562,2.244974
PU-3563,1.0943358
PU-3564,0.86809075
PU-3565,1.594843
PU-3566,1.7253629
PU-3567,2.4318538
PU-3568,1.9453337
PU-3569,2.1404066
PU-3570,3.4066517
PU-3571,1.0890086
PU-3572,1.4981933
PU-3573,1.3112936
PU-3574,1.4236687
PU-3575,2.2539709
PU-3576,2.1091704
PU-3577,1.3301668
PU-3578,1.2581817
PU-3579,2.652287
PU-3580,1.0570655
PU-3581,1.6823233
PU-3582,2.0738134
PU-3583,3.7561057
PU-3584,1.2303668
PU-3585,2.6572106
PU-3586,1.1731346
PU-3587,3.6090019
PU-3588,1.8163847
PU-3589,1.3857949
PU-3590,4.197876
PU-3591,3.3002622
PU-3592,1.9189203
PU-3593,1.2027704
PU-3594,1.7743578
PU-3595,1.7599736
PU-3596,1.6564168
PU-3597,1.0500143
PU-3598,1.2150826
PU-3599,1.3277853
PU-3600,2.9789605
PU-3601,1.5113934
PU-3602,2.0239093
PU-3603,2.1714902
PU-3604,5.3660636
PU-3605,2.9714007
PU-3606,3.4722922
PU-3607,2.6910641
PU-3608,1.5199516
PU-3609,1.8917812
PU-3610,2.014637
PU-3611,2.1798973
PU-3612,0.69736403
PU-3613,1.6132084
PU-3614,0.67169553
PU-3615,1.3143976
PU-3616,1.2228838
PU-3617,0.99434984
PU-3618,1.3312113
PU-3619,1.5678451
PU-3620,1.5257473
PU-3621,3.1319656
PU-3622,0.97191244
PU-3623,1.7051094
PU-3624,2.276533
PU-3625,0.7125619
PU-3626,2.3379257
PU-3627,1.7010702
PU-3628,2.1600003
PU-3629,1.1693884
PU-3630,0.72817737
PU-3631,1.4377385
PU-3632,1.4177814
PU-3633,1.7406511
PU-3634,2.1638334
PU-3635,1.6836408
PU-3636,1.1170163
PU-3637,2.4997065
PU-3638,2.9612978
PU-3639,1.3265251
PU-3640,1.4033719
PU-3641,0.9579378
PU-3642,1.5014485
PU-3643,1.294067
PU-3644,3.8993545
PU-3645,0.7747384
PU-3646,3.2015667
PU-3647,1.655653
PU-3648,2.4729197
PU-3649,0.93440676
PU-3650,1.207449
PU-3651,2.1654143
PU-3652,2.133797
PU-3653,1.877015
PU-3654,1.8878509
PU-3655,3.2562184
PU-3656,1.288428
PU-3657,3.8606904
PU-3658,1.0032359
PU-3659,3.1463065
PU-3660,0.9321044
PU-3661,2.070253
PU-3662,1.8797725
PU-3663,3.070701
PU-3664,3.82593
PU-3665,1.3091013
PU-3666,1.3871468
PU-3667,4.4579067
PU-3668,1.8323117
PU-3669,1.3035586
PU-3670,2.786206
PU-3671,1.0933414
PU-3672,1.7101367
PU-3673,1.8508987
PU-3674,0.9546719
PU-3675,0.99207467
PU-3676,2.4787235
PU-3677,2.0196557
PU-3678,4.000835
PU-3679,2.0562687
PU-3680,1.1537541
PU-3681,2.088251
PU-3682,2.1858268
PU-3683,2.5011263
PU-3684,1.9630246
PU-3685,1.2831615
PU-3686,2.8279147
PU-3687,1.6218886
PU-3688,0.97111124
PU-3689,2.237564
PU-3690,4.4223857
PU-3691,1.8086243
PU-3692,1.594208
PU-3693,3.0855234
PU-3694,1.8411208
PU-3695,1.52093
PU-3696,2.623823
PU-3697,1.5037992
PU-3698,2.2386131
PU-3699,1.2651684
PU-3700,1.7958922
PU-3701,0.8885371
PU-3702,2.0747304
PU-3703,0.9844799
PU-3704,1.2715249
PU-3705,1.0331627
PU-3706,2.0348
PU-3707,1.2401054
PU-3708,1.9111712
PU-3709,1.1943445
PU-3710,1.5748273
PU-3711,4.1282544
PU-3712,1.8819236
PU-3713,1.3205765
PU-3714,1.4393001
PU-3715,2.017573
PU-3716,2.6402912
PU-3717,4.4611254
PU-3718,0.8018152
PU-3719,3.7142336
PU-3720,0.9184743
PU-3721,1.2078617
PU-3722,1.804703
PU-3723,2.6370523
PU-3724,2.5775793
PU-3725,1.5239632
PU-3726,1.2691967
PU-3727,2.8585646
PU-3728,2.300754
PU-3729,2.3171482
PU-3730,1.7118909
PU-3731,2.7684615
PU-3732,1.7928197
PU-3733,2.9054973
PU-3734,1.5174657
PU-3735,1.6725354
PU-3736,1.6883731
PU-3737,1.7803874
PU-3738,4.15338
PU-3739,2.3596416
PU-3740,0.92811006
PU-3741,2.6086679
PU-3742,4.521857
PU-3743,1.213833
PU-3744,0.938608
PU-3745,1.1689191
PU-3746,1.6518387
PU-3747,1.4649341
PU-3748,1.1989461
PU-3749,1.2570119
PU-3750,1.4785172
PU-3751,1.6397773
PU-3752,2.0171456
PU-3753,0.74058074
PU-3754,3.1964562
PU-3755,1.5305091
PU-3756,2.9853818
PU-3757,2.8006077
PU-3758,1.3951738
PU-3759,0.89726096
PU-3760,1.9814678
PU-3761,2.7730055
PU-3762,1.9450182
PU-3763,1.1172357
PU-3764,1.2461866
PU-3765,1.3998244
PU-3766,1.4074355
PU-3767,1.0626754
PU-3768,1.3878201
PU-3769,2.5413811
PU-3770,2.7685845
PU-3771,1.0453895
PU-3772,1.6979436
PU-3773,2.2726655
PU-3774,1.5729052
PU-3775,1.8272666
PU-3776,1.9804878
PU-3777,1.6573707
PU-3778,1.486737
PU-3779,2.002606
PU-3780,1.847947
PU-3781,3.9891992
PU-3782,2.3718863
PU-3783,1.647689
PU-3784,2.5938718
PU-3785,1.1839243
PU-3786,2.5351179
PU-3787,3.603773
PU-3788,1.6583104
PU-3789,1.1002421
PU-3790,2.0881839
PU-3791,2.377368
PU-3792,3.6565259
PU-3793,1.4253515
PU-3794,2.3294075
PU-3795,2.4082673
PU-3796,0.7810888
PU-3797,2.8143146
PU-3798,1.1282963
PU-3799,2.249674
PU-3800,3.038415
PU-3801,1.2007618
PU-3802,1.1468315
PU-3803,1.6201314
PU-3804,2.1702976
PU-3805,1.9244336
PU-3806,0.96055293
PU-3807,2.4644592
PU-3808,1.6189
PU-3809,1.4708105
PU-3810,1.572824
PU-3811,1.531643
PU-3812,2.6784005
PU-3813,2.245763
PU-3814,2.0268226
PU-3815,3.1454616
PU-3816,0.7845795
PU-3817,1.836033
PU-3818,1.7110829
PU-3819,1.3764002
PU-3820,1.1661327
PU-3821,2.196927
PU-3822,2.1261463
PU-3823,2.1013403
